date,open,high,low,close,adj_close,volume,ets,number_date,symb,secteur
2020-03-05,1350.2,1358.91,1305.1,1319.04,1319.04,2561300,Google,21,GOOG,technologie
2020-03-04,1359.23,1388.09,1343.11,1386.52,1386.52,1913300,Google,21,GOOG,technologie
2020-03-03,1399.42,1410.15,1332,1341.39,1341.39,2402300,Google,21,GOOG,technologie
2020-03-02,1351.61,1390.87,1326.81,1389.11,1389.11,2431500,Google,21,GOOG,technologie
2020-02-28,1277.5,1341.14,1271,1339.33,1339.33,3789100,Google,21,GOOG,technologie
2020-02-27,1362.06,1371.7,1317.17,1318.09,1318.09,2978300,Google,21,GOOG,technologie
2020-02-26,1396.14,1415.7,1379,1393.18,1393.18,2202400,Google,21,GOOG,technologie
2020-02-25,1433,1438.14,1382.4,1388.45,1388.45,2478300,Google,21,GOOG,technologie
2020-02-24,1426.11,1436.97,1411.39,1421.59,1421.59,2867100,Google,21,GOOG,technologie
2020-02-21,1508.03,1512.21,1480.44,1485.11,1485.11,1731700,Google,21,GOOG,technologie
2020-02-20,1522,1529.64,1506.82,1518.15,1518.15,1096600,Google,21,GOOG,technologie
2020-02-19,1525.07,1532.11,1521.4,1526.69,1526.69,949300,Google,21,GOOG,technologie
2020-02-18,1515,1531.63,1512.59,1519.67,1519.67,1120700,Google,21,GOOG,technologie
2020-03-17,17.27,17.5,16.21,17.12,16.97,117407450,Goertek,21,002241.SZ,technologie
2020-03-16,19.34,19.34,17.23,17.23,17.08,161620115,Goertek,21,002241.SZ,technologie
2020-03-13,18.41,19.55,17.95,19.14,18.97,97131390,Goertek,21,002241.SZ,technologie
2020-03-12,20.07,20.17,19.2,19.62,19.44,100069760,Goertek,21,002241.SZ,technologie
2020-03-11,21.27,21.65,20.65,20.65,20.46,58758891,Goertek,21,002241.SZ,technologie
2020-03-10,20.35,21.35,20.08,21.23,21.04,79878453,Goertek,21,002241.SZ,technologie
2020-03-09,21.62,21.62,20.22,20.36,20.18,99072301,Goertek,21,002241.SZ,technologie
2020-03-06,21.74,22.37,21.58,22.14,21.94,48807687,Goertek,21,002241.SZ,technologie
2020-03-05,22.55,22.73,21.66,22.23,22.03,73340475,Goertek,21,002241.SZ,technologie
2020-03-04,22.63,22.88,21.5,22.17,21.97,104522661,Goertek,21,002241.SZ,technologie
2020-03-03,23.57,24.14,22.59,22.98,22.77,98239988,Goertek,21,002241.SZ,technologie
2020-03-02,22.65,23.06,21.85,22.9,22.69,103848558,Goertek,21,002241.SZ,technologie
2020-02-28,22.9,23.56,22.19,22.27,22.07,107778020,Goertek,21,002241.SZ,technologie
2020-02-27,25.7,25.97,23.83,24.13,23.91,93733368,Goertek,21,002241.SZ,technologie
2020-02-26,26.49,27.15,24.71,24.92,24.7,107345882,Goertek,21,002241.SZ,technologie
2020-02-25,25.1,27.53,24.68,27.4,27.15,122187347,Goertek,21,002241.SZ,technologie
2020-02-24,25,26.16,24.53,25.98,25.75,89298864,Goertek,21,002241.SZ,technologie
2020-02-21,24.47,25.98,24.33,25.37,25.14,107151305,Goertek,21,002241.SZ,technologie
2020-02-20,23.5,24.9,23.22,24.62,24.4,124006978,Goertek,21,002241.SZ,technologie
2020-02-19,23.08,24.38,22.8,23.66,23.45,101768071,Goertek,21,002241.SZ,technologie
2020-02-18,23.8,23.94,22.8,23.43,23.22,118939242,Goertek,21,002241.SZ,technologie
2020-03-17,51.28,55.27,51.28,54.31,52.19,114100,Hitachi,21,HTHIY,automobile
2020-03-16,49.34,55.29,49.34,52.96,50.89,127700,Hitachi,21,HTHIY,automobile
2020-03-13,55.8,55.8,52.2,54.97,52.82,95600,Hitachi,21,HTHIY,automobile
2020-03-12,53.85,56.1,51.9,52.97,50.9,105600,Hitachi,21,HTHIY,automobile
2020-03-11,62.33,62.33,60.55,61,58.61,63700,Hitachi,21,HTHIY,automobile
2020-03-10,63.3,64,61.55,63.91,61.41,68700,Hitachi,21,HTHIY,automobile
2020-03-09,61.92,63.44,61.67,61.85,59.43,54800,Hitachi,21,HTHIY,automobile
2020-03-06,66.57,68.61,66.57,67.68,65.03,47900,Hitachi,21,HTHIY,automobile
2020-03-05,67.74,67.74,67.25,67.51,64.87,67400,Hitachi,21,HTHIY,automobile
2020-03-04,65.65,66.89,65.22,66.89,64.27,50200,Hitachi,21,HTHIY,automobile
2020-03-03,67.02,67.83,65.76,66.22,63.63,81600,Hitachi,21,HTHIY,automobile
2020-03-02,65.59,67.62,65.59,67.25,64.62,61900,Hitachi,21,HTHIY,automobile
2020-02-28,64.74,66.99,64.28,65.63,63.06,64300,Hitachi,21,HTHIY,automobile
2020-02-27,70,70.05,68.43,68.43,65.75,55700,Hitachi,21,HTHIY,automobile
2020-02-26,73.14,73.14,71.57,71.95,69.14,27900,Hitachi,21,HTHIY,automobile
2020-02-25,72.01,72.01,70.78,71.21,68.42,52000,Hitachi,21,HTHIY,automobile
2020-02-24,73.95,74.1,71.35,71.6,68.8,29400,Hitachi,21,HTHIY,automobile
2020-02-21,74.86,74.86,73.76,73.92,71.03,34000,Hitachi,21,HTHIY,automobile
2020-02-20,75.01,75.37,74.64,74.86,71.93,26300,Hitachi,21,HTHIY,automobile
2020-02-19,76.76,76.76,75.21,75.37,72.42,22000,Hitachi,21,HTHIY,automobile
2020-02-18,74.89,74.89,73.96,73.96,71.07,20300,Hitachi,21,HTHIY,automobile
2020-03-17,14.64,15.14,13.61,14.4,13.65,20724700,Hp,22,HPQ,technologie
2020-03-16,15.72,15.72,14.32,14.46,13.71,16105100,Hp,22,HPQ,technologie
2020-03-13,18.57,18.62,16.43,17.18,16.29,16605100,Hp,22,HPQ,technologie
2020-03-12,17.4,18.57,16.35,17.51,16.6,12917200,Hp,22,HPQ,technologie
2020-03-11,19.19,19.47,18.57,19.36,18.36,14195100,Hp,22,HPQ,technologie
2020-03-10,19.5,20.33,18.81,19.79,18.76,9319500,Hp,22,HPQ,technologie
2020-03-09,19.96,20.29,18.92,18.96,17.81,14985100,Hp,22,HPQ,technologie
2020-03-06,20.89,21.49,20.89,21.41,20.11,12858900,Hp,22,HPQ,technologie
2020-03-05,21.08,21.7,20.97,21.54,20.23,16562300,Hp,22,HPQ,technologie
2020-03-04,21.01,21.64,20.75,21.6,20.29,18364200,Hp,22,HPQ,technologie
2020-03-03,21.8,21.84,20.41,20.75,19.49,19957500,Hp,22,HPQ,technologie
2020-03-02,20.9,21.88,20.77,21.86,20.53,15428100,Hp,22,HPQ,technologie
2020-02-28,20.98,21.37,20.17,20.79,19.53,26357500,Hp,22,HPQ,technologie
2020-02-27,22.26,22.36,21.73,21.88,20.55,23949800,Hp,22,HPQ,technologie
2020-02-26,23.5,23.5,22.71,22.71,21.33,16657000,Hp,22,HPQ,technologie
2020-02-25,22.98,23.93,22.7,23.35,21.93,44019200,Hp,22,HPQ,technologie
2020-02-24,22.28,22.44,21.96,22.1,20.76,21989400,Hp,22,HPQ,technologie
2020-02-21,22.56,22.78,22.51,22.7,21.32,16987100,Hp,22,HPQ,technologie
2020-02-20,22.39,22.82,22.38,22.64,21.27,20458200,Hp,22,HPQ,technologie
2020-02-19,22.35,22.63,22.24,22.43,21.07,13283600,Hp,22,HPQ,technologie
2020-02-18,22.07,22.29,22,22.24,20.89,8465800,Hp,22,HPQ,technologie
2020-03-17,25.5,27.45,25.4,26.95,26.95,10813366,Htc,20,2498.TW,technologie
2020-03-16,29.75,30.25,27,27,27,12927572,Htc,20,2498.TW,technologie
2020-03-13,29,30.2,28.9,29.75,29.75,16204724,Htc,20,2498.TW,technologie
2020-03-12,34.7,34.7,31.9,32.1,32.1,12699765,Htc,20,2498.TW,technologie
2020-03-11,35.95,36.05,34.3,34.85,34.85,6002719,Htc,20,2498.TW,technologie
2020-03-10,35,35.9,34.6,35.8,35.8,6897673,Htc,20,2498.TW,technologie
2020-03-09,37.3,37.3,35.6,35.6,35.6,9530990,Htc,20,2498.TW,technologie
2020-03-06,36.95,37.7,36.75,37.55,37.55,7822997,Htc,20,2498.TW,technologie
2020-03-05,38,38.2,36.85,36.9,36.9,9920303,Htc,20,2498.TW,technologie
2020-03-04,37.25,37.95,36.8,37.65,37.65,8499262,Htc,20,2498.TW,technologie
2020-03-03,37,38.4,36.5,37.45,37.45,19542410,Htc,20,2498.TW,technologie
2020-03-02,34.05,36.55,34,36.4,36.4,10076263,Htc,20,2498.TW,technologie
2020-02-27,37,37.05,35,35,35,12959618,Htc,20,2498.TW,technologie
2020-02-26,34.75,36.85,34.7,36.5,36.5,12695332,Htc,20,2498.TW,technologie
2020-02-25,34.5,34.95,34.3,34.9,34.9,3816322,Htc,20,2498.TW,technologie
2020-02-24,35,35.2,34.75,34.9,34.9,3934664,Htc,20,2498.TW,technologie
2020-02-21,35.8,36.45,35.45,35.45,35.45,9482251,Htc,20,2498.TW,technologie
2020-02-20,35,35.35,34.8,35.3,35.3,3878270,Htc,20,2498.TW,technologie
2020-02-19,34.85,35,34.55,34.7,34.7,2704652,Htc,20,2498.TW,technologie
2020-02-18,34.7,35.2,34.6,34.75,34.75,4559913,Htc,20,2498.TW,technologie
2020-03-17,3.21,3.32,3.02,3.32,3.32,31180054,Huawei,21,002502.SZ,technologie
2020-03-16,3.21,3.41,3.17,3.21,3.21,44991462,Huawei,21,002502.SZ,technologie
2020-03-13,2.99,3.21,2.99,3.16,3.16,44990349,Huawei,21,002502.SZ,technologie
2020-03-12,3.47,3.6,3.25,3.32,3.32,86604252,Huawei,21,002502.SZ,technologie
2020-03-11,2.99,3.27,2.99,3.27,3.27,22741822,Huawei,21,002502.SZ,technologie
2020-03-10,2.87,3,2.87,2.97,2.97,12784286,Huawei,21,002502.SZ,technologie
2020-03-09,3.01,3.05,2.95,2.97,2.97,13754600,Huawei,21,002502.SZ,technologie
2020-03-06,3.03,3.09,2.97,3.06,3.06,22308920,Huawei,21,002502.SZ,technologie
2020-03-05,2.9,3.05,2.9,3.01,3.01,20740644,Huawei,21,002502.SZ,technologie
2020-03-04,2.84,2.88,2.83,2.88,2.88,7894144,Huawei,21,002502.SZ,technologie
2020-03-03,2.89,2.94,2.84,2.87,2.87,12362725,Huawei,21,002502.SZ,technologie
2020-03-02,2.79,2.88,2.72,2.87,2.87,13328352,Huawei,21,002502.SZ,technologie
2020-02-28,2.9,2.9,2.72,2.74,2.74,19123952,Huawei,21,002502.SZ,technologie
2020-02-27,3.05,3.05,2.96,2.97,2.97,12497402,Huawei,21,002502.SZ,technologie
2020-02-26,3,3.08,2.97,2.97,2.97,13857901,Huawei,21,002502.SZ,technologie
2020-02-25,3.01,3.07,2.95,3.04,3.04,19079440,Huawei,21,002502.SZ,technologie
2020-02-24,2.95,3.15,2.92,3.1,3.1,30572114,Huawei,21,002502.SZ,technologie
2020-02-21,2.82,3.08,2.82,2.97,2.97,31274003,Huawei,21,002502.SZ,technologie
2020-02-20,2.75,2.87,2.75,2.84,2.84,12796100,Huawei,21,002502.SZ,technologie
2020-02-19,2.83,2.84,2.76,2.77,2.77,13658593,Huawei,21,002502.SZ,technologie
2020-02-18,2.71,2.86,2.71,2.85,2.85,20802228,Huawei,21,002502.SZ,technologie
2020-03-17,36.58,36.97,34.7,36.29,36.07,57095986,Iflytek,21,002230.SZ,technologie
2020-03-16,38.6,38.6,35.81,36.11,35.89,64556910,Iflytek,21,002230.SZ,technologie
2020-03-13,36,39.14,36,38.34,38.1,66399489,Iflytek,21,002230.SZ,technologie
2020-03-12,39,39.08,37.9,38.44,38.2,67150790,Iflytek,21,002230.SZ,technologie
2020-03-11,41.39,41.75,39.78,39.9,39.65,64119522,Iflytek,21,002230.SZ,technologie
2020-03-10,39.38,41.2,39.2,41.17,40.92,76148664,Iflytek,21,002230.SZ,technologie
2020-03-09,40.62,41.17,39.56,39.77,39.52,79926191,Iflytek,21,002230.SZ,technologie
2020-03-06,41.88,42.65,41.45,41.85,41.59,68072673,Iflytek,21,002230.SZ,technologie
2020-03-05,44.5,44.68,41.98,42.8,42.54,103100170,Iflytek,21,002230.SZ,technologie
2020-03-04,43.28,44.44,41.88,43.26,42.99,125571756,Iflytek,21,002230.SZ,technologie
2020-03-03,41.7,44.86,41.26,43.8,43.53,189305067,Iflytek,21,002230.SZ,technologie
2020-03-02,39.85,41.22,39.12,40.78,40.53,87231419,Iflytek,21,002230.SZ,technologie
2020-02-28,39.39,40.42,38.5,38.59,38.35,89772145,Iflytek,21,002230.SZ,technologie
2020-02-27,39.96,41.83,39.15,40.99,40.74,91107585,Iflytek,21,002230.SZ,technologie
2020-02-26,41,41.19,39.4,39.78,39.53,91676891,Iflytek,21,002230.SZ,technologie
